month,division,line,day_type,reporting_category,subcategory,delays
2023-03-01,B DIVISION,Q,2,Infrastructure & Equipment,Other - Sig,26
2023-03-01,B DIVISION,Q,2,Infrastructure & Equipment,Propulsion,1
2023-03-01,B DIVISION,Q,2,Infrastructure & Equipment,Service Delivery,2
2023-03-01,B DIVISION,Q,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,11
2023-03-01,B DIVISION,Q,2,Operating Conditions,,61
2023-03-01,B DIVISION,Q,2,Planned ROW Work,Capital Work - Other Planned ROW,3
2023-03-01,B DIVISION,Q,2,Planned ROW Work,Subways Maintenance,90
2023-03-01,B DIVISION,Q,2,Planned ROW Work,Work Equipment,7
2023-03-01,B DIVISION,Q,2,Police & Medical,Persons on Roadbed,24
2023-03-01,B DIVISION,Q,2,Police & Medical,"Public Conduct, Crime, Police Response",53
2023-03-01,B DIVISION,Q,2,Police & Medical,Sick/Injured Customer,4
2023-03-01,B DIVISION,R,1,Crew Availability,Crew Availability,139
2023-03-01,B DIVISION,R,1,External Factors,External Agency or Utility,1
2023-03-01,B DIVISION,R,1,External Factors,External Debris on Roadbed,49
2023-03-01,B DIVISION,R,1,External Factors,Inclement Weather,13
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Braking,29
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Door-Related,9
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,"Fire, Smoke, Debris",11
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Other - CE,11
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Other Infrastructure,19
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Other Internal Disruptions,29
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Other - Sig,59
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Propulsion,32
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Rail and Roadbed,64
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Service Delivery,44
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Signal Modernization Capital Project,143
2023-03-01,B DIVISION,R,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,10
2023-03-01,B DIVISION,R,1,Operating Conditions,,278
2023-03-01,B DIVISION,R,1,Planned ROW Work,Subways Maintenance,117
2023-03-01,B DIVISION,R,1,Planned ROW Work,Work Equipment,16
2023-03-01,B DIVISION,R,1,Police & Medical,Persons on Roadbed,83
2023-03-01,B DIVISION,R,1,Police & Medical,"Public Conduct, Crime, Police Response",203
2023-03-01,B DIVISION,R,1,Police & Medical,Sick/Injured Customer,34
2023-03-01,B DIVISION,R,2,Crew Availability,Crew Availability,39
2023-03-01,B DIVISION,R,2,External Factors,External Debris on Roadbed,3
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Braking,4
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Other - CE,3
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Other Infrastructure,6
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Other - Sig,12
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Service Delivery,2
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Signal Modernization Capital Project,3
2023-03-01,B DIVISION,R,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,13
2023-03-01,B DIVISION,R,2,Operating Conditions,,20
2023-03-01,B DIVISION,R,2,Planned ROW Work,Capital Work - Other Planned ROW,14
2023-03-01,B DIVISION,R,2,Planned ROW Work,Subways Maintenance,25
2023-03-01,B DIVISION,R,2,Police & Medical,Persons on Roadbed,15
2023-03-01,B DIVISION,R,2,Police & Medical,"Public Conduct, Crime, Police Response",19
2023-03-01,B DIVISION,R,2,Police & Medical,Sick/Injured Customer,5
2023-03-01,A DIVISION,S 42nd,1,Crew Availability,Crew Availability,3
2023-03-01,A DIVISION,S 42nd,1,Infrastructure & Equipment,Door-Related,11
2023-03-01,A DIVISION,S 42nd,1,Police & Medical,Persons on Roadbed,28
2023-03-01,A DIVISION,S 42nd,1,Police & Medical,"Public Conduct, Crime, Police Response",12
2023-03-01,A DIVISION,S 42nd,1,Police & Medical,Sick/Injured Customer,16
2023-03-01,A DIVISION,S 42nd,2,Infrastructure & Equipment,Door-Related,1
2023-03-01,A DIVISION,S 42nd,2,Police & Medical,"Public Conduct, Crime, Police Response",2
2023-03-01,B DIVISION,S Fkln,1,External Factors,External Debris on Roadbed,3
2023-03-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2023-03-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Propulsion,5
2023-03-01,B DIVISION,S Fkln,1,Operating Conditions,,2
2023-03-01,B DIVISION,S Fkln,1,Police & Medical,Persons on Roadbed,4
2023-03-01,B DIVISION,S Fkln,1,Police & Medical,"Public Conduct, Crime, Police Response",5
2023-03-01,B DIVISION,S Fkln,2,Infrastructure & Equipment,Other Infrastructure,3
2023-03-01,B DIVISION,S Fkln,2,Infrastructure & Equipment,Other Internal Disruptions,6
2023-03-01,B DIVISION,S Fkln,2,Infrastructure & Equipment,Other - Sig,13
2023-03-01,B DIVISION,S Fkln,2,Infrastructure & Equipment,Service Delivery,2
2023-03-01,B DIVISION,S Fkln,2,Police & Medical,Sick/Injured Customer,2
2023-03-01,B DIVISION,S Rock,1,Crew Availability,Crew Availability,11
2023-03-01,B DIVISION,S Rock,1,External Factors,External Agency or Utility,54
2023-03-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Braking,10
2023-03-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - CE,2
2023-03-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - Sig,19
2023-03-01,B DIVISION,S Rock,1,Operating Conditions,,1
2023-03-01,B DIVISION,S Rock,1,Planned ROW Work,Subways Maintenance,5
2023-03-01,B DIVISION,S Rock,1,Planned ROW Work,Work Equipment,1
2023-03-01,B DIVISION,S Rock,1,Police & Medical,"Public Conduct, Crime, Police Response",6
2023-03-01,B DIVISION,S Rock,2,External Factors,External Agency or Utility,6
2023-03-01,B DIVISION,S Rock,2,External Factors,External Debris on Roadbed,2
2023-03-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Other - Sig,2
2023-03-01,B DIVISION,S Rock,2,Planned ROW Work,Subways Maintenance,10
2023-03-01,Systemwide,Systemwide,1,Crew Availability,Systemwide,1820
2023-03-01,Systemwide,Systemwide,1,External Factors,Systemwide,1103
2023-03-01,Systemwide,Systemwide,1,Infrastructure & Equipment,Systemwide,9643
2023-03-01,Systemwide,Systemwide,1,Operating Conditions,Systemwide,5880
2023-03-01,Systemwide,Systemwide,1,Planned ROW Work,Systemwide,5642
2023-03-01,Systemwide,Systemwide,1,Police & Medical,Systemwide,7433
2023-03-01,Systemwide,Systemwide,2,Crew Availability,Systemwide,700
2023-03-01,Systemwide,Systemwide,2,External Factors,Systemwide,116
2023-03-01,Systemwide,Systemwide,2,Infrastructure & Equipment,Systemwide,967
2023-03-01,Systemwide,Systemwide,2,Operating Conditions,Systemwide,1424
2023-03-01,Systemwide,Systemwide,2,Planned ROW Work,Systemwide,1794
2023-03-01,Systemwide,Systemwide,2,Police & Medical,Systemwide,1177
2023-02-01,A DIVISION,1,1,Crew Availability,Crew Availability,52
2023-02-01,A DIVISION,1,1,External Factors,Inclement Weather,9
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Braking,4
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Door-Related,18
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,"Fire, Smoke, Debris",73
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Other - CE,21
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Other Infrastructure,39
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Other Internal Disruptions,16
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Other - Sig,121
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Propulsion,25
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Rail and Roadbed,28
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Service Delivery,25
2023-02-01,A DIVISION,1,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,50
2023-02-01,A DIVISION,1,1,Operating Conditions,,253
2023-02-01,A DIVISION,1,1,Planned ROW Work,Capital Work - Other Planned ROW,17
2023-02-01,A DIVISION,1,1,Planned ROW Work,Insufficient Supplement Schedule,9
2023-02-01,A DIVISION,1,1,Planned ROW Work,Subways Maintenance,326
2023-02-01,A DIVISION,1,1,Planned ROW Work,Work Equipment,13
2023-02-01,A DIVISION,1,1,Police & Medical,Persons on Roadbed,137
2023-02-01,A DIVISION,1,1,Police & Medical,"Public Conduct, Crime, Police Response",282
2023-02-01,A DIVISION,1,1,Police & Medical,Sick/Injured Customer,109
2023-02-01,A DIVISION,1,2,Crew Availability,Crew Availability,6
2023-02-01,A DIVISION,1,2,Infrastructure & Equipment,Door-Related,6
2023-02-01,A DIVISION,1,2,Infrastructure & Equipment,Other - Sig,4
2023-02-01,A DIVISION,1,2,Infrastructure & Equipment,Propulsion,5
2023-02-01,A DIVISION,1,2,Infrastructure & Equipment,Rail and Roadbed,5
2023-02-01,A DIVISION,1,2,Infrastructure & Equipment,Service Delivery,13
2023-02-01,A DIVISION,1,2,Operating Conditions,,40
2023-02-01,A DIVISION,1,2,Planned ROW Work,Subways Maintenance,63
2023-02-01,A DIVISION,1,2,Planned ROW Work,Work Equipment,2
2023-02-01,A DIVISION,1,2,Police & Medical,Persons on Roadbed,36
2023-02-01,A DIVISION,1,2,Police & Medical,"Public Conduct, Crime, Police Response",63
2023-02-01,A DIVISION,1,2,Police & Medical,Sick/Injured Customer,24
2023-02-01,A DIVISION,2,1,Crew Availability,Crew Availability,58
2023-02-01,A DIVISION,2,1,External Factors,External Agency or Utility,1
2023-02-01,A DIVISION,2,1,External Factors,External Debris on Roadbed,1
2023-02-01,A DIVISION,2,1,External Factors,Inclement Weather,13
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Braking,5
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Door-Related,14
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,"Fire, Smoke, Debris",41
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Other - CE,37
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Other Infrastructure,3
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Other Internal Disruptions,29
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Other - Sig,44
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Propulsion,1
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Rail and Roadbed,18
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Service Delivery,58
2023-02-01,A DIVISION,2,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2023-02-01,A DIVISION,2,1,Operating Conditions,,368
2023-02-01,A DIVISION,2,1,Planned ROW Work,Insufficient Supplement Schedule,6
2023-02-01,A DIVISION,2,1,Planned ROW Work,Subways Maintenance,279
2023-02-01,A DIVISION,2,1,Planned ROW Work,Work Equipment,13
2023-02-01,A DIVISION,2,1,Police & Medical,Persons on Roadbed,81
2023-02-01,A DIVISION,2,1,Police & Medical,"Public Conduct, Crime, Police Response",162
2023-02-01,A DIVISION,2,1,Police & Medical,Sick/Injured Customer,56
2023-02-01,A DIVISION,2,2,Crew Availability,Crew Availability,19
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Door-Related,4
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Other - CE,6
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Other Infrastructure,20
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Other - Sig,9
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Propulsion,32
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Rail and Roadbed,16
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Service Delivery,40
2023-02-01,A DIVISION,2,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2023-02-01,A DIVISION,2,2,Operating Conditions,,266
2023-02-01,A DIVISION,2,2,Planned ROW Work,Subways Maintenance,115
2023-02-01,A DIVISION,2,2,Police & Medical,Persons on Roadbed,33
2023-02-01,A DIVISION,2,2,Police & Medical,"Public Conduct, Crime, Police Response",123
2023-02-01,A DIVISION,2,2,Police & Medical,Sick/Injured Customer,26
2023-02-01,A DIVISION,3,1,Crew Availability,Crew Availability,32
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Braking,1
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Door-Related,9
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,"Fire, Smoke, Debris",18
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Other - CE,37
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Other Infrastructure,7
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Other Internal Disruptions,36
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Other - Sig,10
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Rail and Roadbed,30
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Service Delivery,35
2023-02-01,A DIVISION,3,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,7
2023-02-01,A DIVISION,3,1,Operating Conditions,,151
2023-02-01,A DIVISION,3,1,Planned ROW Work,Insufficient Supplement Schedule,1
2023-02-01,A DIVISION,3,1,Planned ROW Work,Subways Maintenance,68
2023-02-01,A DIVISION,3,1,Planned ROW Work,Work Equipment,16
2023-02-01,A DIVISION,3,1,Police & Medical,Persons on Roadbed,53
2023-02-01,A DIVISION,3,1,Police & Medical,"Public Conduct, Crime, Police Response",78
2023-02-01,A DIVISION,3,1,Police & Medical,Sick/Injured Customer,46
2023-02-01,A DIVISION,3,2,Infrastructure & Equipment,Door-Related,1
2023-02-01,A DIVISION,3,2,Infrastructure & Equipment,Other - Sig,8
2023-02-01,A DIVISION,3,2,Infrastructure & Equipment,Rail and Roadbed,17
2023-02-01,A DIVISION,3,2,Infrastructure & Equipment,Service Delivery,6
2023-02-01,A DIVISION,3,2,Operating Conditions,,28
2023-02-01,A DIVISION,3,2,Police & Medical,"Public Conduct, Crime, Police Response",28
2023-02-01,A DIVISION,3,2,Police & Medical,Sick/Injured Customer,18
2023-02-01,A DIVISION,4,1,Crew Availability,Crew Availability,57
2023-02-01,A DIVISION,4,1,External Factors,Inclement Weather,1
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Braking,9
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Door-Related,45
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,"Fire, Smoke, Debris",11
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Other - CE,33
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Other Internal Disruptions,20
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Other - Sig,80
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Propulsion,9
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Rail and Roadbed,16
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Service Delivery,11
2023-02-01,A DIVISION,4,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,28
2023-02-01,A DIVISION,4,1,Operating Conditions,,223
2023-02-01,A DIVISION,4,1,Planned ROW Work,Subways Maintenance,112
2023-02-01,A DIVISION,4,1,Planned ROW Work,Work Equipment,7
2023-02-01,A DIVISION,4,1,Police & Medical,Persons on Roadbed,78
2023-02-01,A DIVISION,4,1,Police & Medical,"Public Conduct, Crime, Police Response",185
2023-02-01,A DIVISION,4,1,Police & Medical,Sick/Injured Customer,69
2023-02-01,A DIVISION,4,2,Crew Availability,Crew Availability,11
2023-02-01,A DIVISION,4,2,Infrastructure & Equipment,Door-Related,1
2023-02-01,A DIVISION,4,2,Infrastructure & Equipment,"Fire, Smoke, Debris",17
2023-02-01,A DIVISION,4,2,Infrastructure & Equipment,Other Infrastructure,1
2023-02-01,A DIVISION,4,2,Infrastructure & Equipment,Other - Sig,34
2023-02-01,A DIVISION,4,2,Infrastructure & Equipment,Propulsion,3
2023-02-01,A DIVISION,4,2,Infrastructure & Equipment,Service Delivery,23
2023-02-01,A DIVISION,4,2,Operating Conditions,,231
2023-02-01,A DIVISION,4,2,Planned ROW Work,Subways Maintenance,91
2023-02-01,A DIVISION,4,2,Planned ROW Work,Work Equipment,3
2023-02-01,A DIVISION,4,2,Police & Medical,Persons on Roadbed,9
2023-02-01,A DIVISION,4,2,Police & Medical,"Public Conduct, Crime, Police Response",78
2023-02-01,A DIVISION,4,2,Police & Medical,Sick/Injured Customer,26
2023-02-01,A DIVISION,5,1,Crew Availability,Crew Availability,53
2023-02-01,A DIVISION,5,1,External Factors,Inclement Weather,4
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Door-Related,31
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,"Fire, Smoke, Debris",17
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Other - CE,45
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Other Infrastructure,1
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Other Internal Disruptions,18
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Other - Sig,75
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Propulsion,7
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Rail and Roadbed,47
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Service Delivery,27
2023-02-01,A DIVISION,5,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,20
2023-02-01,A DIVISION,5,1,Operating Conditions,,242
2023-02-01,A DIVISION,5,1,Planned ROW Work,Other Planned ROW Work,1
2023-02-01,A DIVISION,5,1,Planned ROW Work,Subways Maintenance,38
2023-02-01,A DIVISION,5,1,Planned ROW Work,Work Equipment,3
2023-02-01,A DIVISION,5,1,Police & Medical,Persons on Roadbed,69
2023-02-01,A DIVISION,5,1,Police & Medical,"Public Conduct, Crime, Police Response",217
2023-02-01,A DIVISION,5,1,Police & Medical,Sick/Injured Customer,69
2023-02-01,A DIVISION,5,2,Crew Availability,Crew Availability,10
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,Braking,9
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,Other - CE,9
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,Other - Sig,8
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,Propulsion,2
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,Rail and Roadbed,12
2023-02-01,A DIVISION,5,2,Infrastructure & Equipment,Service Delivery,11
2023-02-01,A DIVISION,5,2,Operating Conditions,,25
2023-02-01,A DIVISION,5,2,Planned ROW Work,Subways Maintenance,4
2023-02-01,A DIVISION,5,2,Police & Medical,Persons on Roadbed,4
2023-02-01,A DIVISION,5,2,Police & Medical,"Public Conduct, Crime, Police Response",31
2023-02-01,A DIVISION,5,2,Police & Medical,Sick/Injured Customer,8
2023-02-01,A DIVISION,6,1,Crew Availability,Crew Availability,62
2023-02-01,A DIVISION,6,1,External Factors,External Debris on Roadbed,10
2023-02-01,A DIVISION,6,1,External Factors,Inclement Weather,29
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Braking,13
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Door-Related,47
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,"Fire, Smoke, Debris",21
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Other - CE,3
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Other Internal Disruptions,10
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Other - Sig,131
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Propulsion,18
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Rail and Roadbed,13
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Service Delivery,33
2023-02-01,A DIVISION,6,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,10
2023-02-01,A DIVISION,6,1,Operating Conditions,,530
2023-02-01,A DIVISION,6,1,Planned ROW Work,Subways Maintenance,145
2023-02-01,A DIVISION,6,1,Planned ROW Work,Work Equipment,20
2023-02-01,A DIVISION,6,1,Police & Medical,Persons on Roadbed,96
2023-02-01,A DIVISION,6,1,Police & Medical,"Public Conduct, Crime, Police Response",631
2023-02-01,A DIVISION,6,1,Police & Medical,Sick/Injured Customer,165
2023-02-01,A DIVISION,6,2,Crew Availability,Crew Availability,17
2023-02-01,A DIVISION,6,2,Infrastructure & Equipment,Door-Related,2
2023-02-01,A DIVISION,6,2,Infrastructure & Equipment,"Fire, Smoke, Debris",3
2023-02-01,A DIVISION,6,2,Infrastructure & Equipment,Other - CE,3
2023-02-01,A DIVISION,6,2,Infrastructure & Equipment,Other Infrastructure,3
2023-02-01,A DIVISION,6,2,Infrastructure & Equipment,Other - Sig,36
2023-02-01,A DIVISION,6,2,Infrastructure & Equipment,Service Delivery,19
2023-02-01,A DIVISION,6,2,Operating Conditions,,101
2023-02-01,A DIVISION,6,2,Planned ROW Work,Subways Maintenance,25
